date,stock_id,buy,name,sell
2019-07-04,0050,0,Foreign_Dealer_Self,0
2019-07-04,0050,0,Investment_Trust,0
2019-07-04,0050,0,Dealer_self,100000
2019-07-04,0050,421000,Dealer_Hedging,127000
2019-07-05,0050,55011,Foreign_Investor,0
2019-07-05,0050,0,Foreign_Dealer_Self,0
2019-07-05,0050,0,Investment_Trust,0
2019-07-05,0050,9000,Dealer_self,9000
2019-07-05,0050,562000,Dealer_Hedging,297000
2019-07-08,0050,1742001,Foreign_Investor,1364000
2019-07-08,0050,0,Foreign_Dealer_Self,0
2019-07-08,0050,25000,Investment_Trust,0
2019-07-08,0050,60000,Dealer_self,0
2019-07-08,0050,440000,Dealer_Hedging,1204000
2019-07-09,0050,3111000,Foreign_Investor,621000
2019-07-09,0050,0,Foreign_Dealer_Self,0
2019-07-09,0050,30000,Investment_Trust,0
2019-07-09,0050,0,Dealer_self,50000
2019-07-09,0050,29000,Dealer_Hedging,336000
2019-07-10,0050,454364,Foreign_Investor,501000
2019-07-10,0050,0,Foreign_Dealer_Self,0
2019-07-10,0050,0,Investment_Trust,0
2019-07-10,0050,26000,Dealer_self,30000
2019-07-10,0050,3109000,Dealer_Hedging,65000
2019-07-11,0050,3400000,Foreign_Investor,56000
2019-07-11,0050,0,Foreign_Dealer_Self,0
2019-07-11,0050,0,Investment_Trust,1280000
2019-07-11,0050,324000,Dealer_self,150000
2019-07-11,0050,5164000,Dealer_Hedging,166000
2019-07-12,0050,643061,Foreign_Investor,1000
2019-07-12,0050,0,Foreign_Dealer_Self,0
2019-07-12,0050,0,Investment_Trust,335000
2019-07-12,0050,330000,Dealer_self,20000
2019-07-12,0050,153000,Dealer_Hedging,334000
2019-07-15,0050,6973010,Foreign_Investor,844000
2019-07-15,0050,0,Foreign_Dealer_Self,0
2019-07-15,0050,0,Investment_Trust,211000
2019-07-15,0050,14000,Dealer_self,50000
2019-07-15,0050,836000,Dealer_Hedging,250000
2019-07-16,0050,2510216,Foreign_Investor,250000
2019-07-16,0050,0,Foreign_Dealer_Self,0
2019-07-16,0050,0,Investment_Trust,75000
2019-07-16,0050,330000,Dealer_self,14000
2019-07-16,0050,1327000,Dealer_Hedging,315000
2019-07-17,0050,6590000,Foreign_Investor,1809000
2019-07-17,0050,0,Foreign_Dealer_Self,0
2019-07-17,0050,0,Investment_Trust,170000
2019-07-17,0050,590000,Dealer_self,200000
2019-07-17,0050,1119000,Dealer_Hedging,3531000
2019-07-18,0050,3044000,Foreign_Investor,280000
2019-07-18,0050,0,Foreign_Dealer_Self,0
2019-07-18,0050,0,Investment_Trust,88000
2019-07-18,0050,0,Dealer_self,140000
2019-07-18,0050,2013000,Dealer_Hedging,564093
2019-07-19,0050,8179000,Foreign_Investor,155000
2019-07-19,0050,0,Foreign_Dealer_Self,0
2019-07-19,0050,0,Investment_Trust,170000
2019-07-19,0050,0,Dealer_self,160000
2019-07-19,0050,529000,Dealer_Hedging,1656000
2019-07-22,0050,6454500,Foreign_Investor,4000
2019-07-22,0050,0,Foreign_Dealer_Self,0
2019-07-22,0050,0,Investment_Trust,0
2019-07-22,0050,0,Dealer_self,110000
2019-07-22,0050,579000,Dealer_Hedging,1100000
2019-07-23,0050,3236000,Foreign_Investor,111000
2019-07-23,0050,0,Foreign_Dealer_Self,0
2019-07-23,0050,0,Investment_Trust,35000
2019-07-23,0050,0,Dealer_self,235000
2019-07-23,0050,1381000,Dealer_Hedging,375000
2019-07-24,0050,1868000,Foreign_Investor,7000
2019-07-24,0050,0,Foreign_Dealer_Self,0
2019-07-24,0050,0,Investment_Trust,75000
2019-07-24,0050,0,Dealer_self,0
2019-07-24,0050,828000,Dealer_Hedging,371000
2019-07-25,0050,3374011,Foreign_Investor,48000
2019-07-25,0050,0,Foreign_Dealer_Self,0
2019-07-25,0050,0,Investment_Trust,0
2019-07-25,0050,0,Dealer_self,0
2019-07-25,0050,1077000,Dealer_Hedging,1207000
2019-07-26,0050,230000,Foreign_Investor,0
2019-07-26,0050,0,Foreign_Dealer_Self,0
2019-07-26,0050,0,Investment_Trust,90000
2019-07-26,0050,50000,Dealer_self,379000
2019-07-26,0050,267000,Dealer_Hedging,795000
2019-07-29,0050,379000,Foreign_Investor,8000
2019-07-29,0050,0,Foreign_Dealer_Self,0
2019-07-29,0050,0,Investment_Trust,80000
2019-07-29,0050,0,Dealer_self,0
2019-07-29,0050,526000,Dealer_Hedging,1321000
2019-07-30,0050,276000,Foreign_Investor,38000
2019-07-30,0050,0,Foreign_Dealer_Self,0
2019-07-30,0050,110000,Investment_Trust,0
2019-07-30,0050,0,Dealer_self,0
2019-07-30,0050,293000,Dealer_Hedging,362000
2019-07-31,0050,522000,Foreign_Investor,275000
2019-07-31,0050,0,Foreign_Dealer_Self,0
2019-07-31,0050,0,Investment_Trust,20000
2019-07-31,0050,10000,Dealer_self,540000
2019-07-31,0050,768000,Dealer_Hedging,361000
2019-08-01,0050,293000,Foreign_Investor,620100
2019-08-01,0050,0,Foreign_Dealer_Self,0
2019-08-01,0050,61000,Investment_Trust,66000
2019-08-01,0050,0,Dealer_self,540000
2019-08-01,0050,981000,Dealer_Hedging,1242000
2019-08-02,0050,88000,Foreign_Investor,6540000
2019-08-02,0050,0,Foreign_Dealer_Self,0
2019-08-02,0050,92000,Investment_Trust,0
2019-08-02,0050,150000,Dealer_self,0
2019-08-02,0050,2222000,Dealer_Hedging,6773000
2019-08-05,0050,81022,Foreign_Investor,13513000
2019-08-05,0050,0,Foreign_Dealer_Self,0
2019-08-05,0050,0,Investment_Trust,0
2019-08-05,0050,0,Dealer_self,14000
2019-08-05,0050,2359000,Dealer_Hedging,4610000
2019-08-06,0050,300002,Foreign_Investor,13463000
2019-08-06,0050,0,Foreign_Dealer_Self,0
2019-08-06,0050,25000,Investment_Trust,0
2019-08-06,0050,520000,Dealer_self,200000
2019-08-06,0050,4475000,Dealer_Hedging,6290000
2019-08-07,0050,988000,Foreign_Investor,11469000
2019-08-07,0050,0,Foreign_Dealer_Self,0
2019-08-07,0050,67000,Investment_Trust,0
2019-08-07,0050,50000,Dealer_self,182000
2019-08-07,0050,2191000,Dealer_Hedging,2873000
2019-08-08,0050,301000,Foreign_Investor,221000
2019-08-08,0050,0,Foreign_Dealer_Self,0
2019-08-08,0050,75000,Investment_Trust,0
2019-08-08,0050,0,Dealer_self,370000
2019-08-08,0050,1323000,Dealer_Hedging,555000
2019-08-12,0050,7370,Foreign_Investor,948100
2019-08-12,0050,0,Foreign_Dealer_Self,0
2019-08-12,0050,46000,Investment_Trust,0
2019-08-12,0050,0,Dealer_self,0
2019-08-12,0050,391000,Dealer_Hedging,601000
2019-08-13,0050,4100,Foreign_Investor,3120000
2019-08-13,0050,0,Foreign_Dealer_Self,0
2019-08-13,0050,125000,Investment_Trust,0
2019-08-13,0050,0,Dealer_self,41000
2019-08-13,0050,596000,Dealer_Hedging,3304000
2019-08-14,0050,1329000,Foreign_Investor,2766000
2019-08-14,0050,0,Foreign_Dealer_Self,0
