Date,open,high,low,close,adj close,volume
2019-01-02,226.5,226.5,219.0,219.5,191.67147827148438,32900482
2019-01-03,214.0,218.0,214.0,215.5,188.17857360839844,34087620
2019-01-04,211.5,211.5,206.5,208.0,181.62945556640625,65943521
2019-01-07,212.0,214.0,211.0,213.0,185.99554443359375,35442176
2019-01-08,212.0,212.5,210.0,211.0,184.2490997314453,22694481
2019-01-09,212.0,216.5,211.0,215.5,188.17857360839844,46295446
2019-01-10,216.0,216.5,214.5,216.0,188.61520385742188,20754593
2019-01-11,219.0,220.5,218.0,220.5,192.544677734375,28102288
2019-01-14,218.5,220.0,217.0,218.5,190.79824829101562,17612296
2019-01-15,216.5,221.0,215.5,221.0,192.98126220703125,38882923
2019-01-16,218.5,220.0,217.5,217.5,189.92501831054688,28978282
2019-01-17,218.0,221.0,218.0,220.5,192.544677734375,21163986
2019-01-18,219.0,220.0,217.5,218.5,190.79824829101562,49627569
2019-01-21,220.0,223.0,220.0,221.0,192.98126220703125,29384866
2019-01-22,220.0,223.0,219.0,223.0,194.7277374267578,28926483
2019-01-23,221.5,222.0,220.0,220.5,192.544677734375,16671213
2019-01-24,222.5,222.5,220.5,222.5,194.2911376953125,26417924
2019-01-25,226.5,227.0,225.0,226.0,197.34738159179688,46692764
2019-01-28,229.5,229.5,228.0,229.0,199.967041015625,26026257
2019-01-29,222.5,225.0,222.0,222.5,194.2911376953125,41122520
2019-01-30,220.5,221.5,220.0,221.0,192.98126220703125,44755945
2019-02-11,228.0,229.0,226.5,228.0,199.0938262939453,78307106
2019-02-12,230.0,230.0,229.0,230.0,200.8402557373047,29406670
2019-02-13,232.0,232.0,228.5,229.0,199.967041015625,28634925
2019-02-14,229.5,230.0,226.0,227.0,198.22061157226562,23647751
2019-02-15,229.0,229.0,226.5,227.0,198.22061157226562,22369799
2019-02-18,229.0,230.5,228.5,230.0,200.8402557373047,16978916
2019-02-19,230.0,230.5,229.0,229.0,199.967041015625,16577023
2019-02-20,231.5,234.5,231.0,234.5,204.76974487304688,30479710
2019-02-21,235.5,236.5,234.5,236.5,206.5161590576172,33764489
2019-02-22,235.5,236.5,234.0,236.5,206.5161590576172,22032163
2019-02-25,237.5,239.0,236.0,238.0,207.82601928710938,24105138
2019-02-26,239.0,240.0,236.5,239.5,209.13583374023438,24522789
2019-02-27,238.5,239.5,237.0,239.0,208.69924926757812,35240889
2019-03-04,239.5,239.5,234.5,235.5,205.64297485351562,39655513
2019-03-05,234.0,234.5,232.5,233.0,203.45989990234375,22641407
2019-03-06,235.0,235.5,233.5,234.0,204.33311462402344,20433226
2019-03-07,235.0,235.0,233.0,234.0,204.33311462402344,17126192
2019-03-08,231.0,231.5,229.0,230.0,200.8402557373047,22190659
2019-03-11,228.0,230.5,227.5,230.5,201.27685546875,23200793
2019-03-12,233.0,237.0,232.5,235.5,205.64297485351562,23588085
2019-03-13,234.0,237.0,234.0,237.0,206.95278930664062,20500195
2019-03-14,239.0,239.0,234.0,234.5,204.76974487304688,17175356
2019-03-15,237.0,239.5,235.5,239.0,208.69924926757812,33649729
2019-03-18,239.5,241.0,239.0,241.0,210.44564819335938,26856532
2019-03-19,239.0,240.5,238.0,240.5,210.009033203125,14479009
2019-03-20,242.0,242.0,239.5,242.0,211.3189239501953,22975971
2019-03-21,242.5,245.5,241.0,245.5,214.3751220703125,26179502
