Date,open,high,low,close,adj close,volume
2010-01-04,17.200000762939453,17.200000762939453,16.799999237060547,17.0,9.02894115447998,30047000
2010-01-05,17.200000762939453,17.350000381469727,17.049999237060547,17.200000762939453,9.135165214538574,64811000
2010-01-06,17.200000762939453,18.399999618530273,17.149999618530273,18.399999618530273,9.772500038146973,140587000
2010-01-07,18.600000381469727,19.100000381469727,18.399999618530273,18.399999618530273,9.772500038146973,137376000
2010-01-08,18.399999618530273,18.450000762939453,17.850000381469727,18.200000762939453,9.666278839111328,55124000
2010-01-11,18.299999237060547,19.0,18.100000381469727,18.600000381469727,9.878725051879883,107861000
2010-01-12,18.600000381469727,18.850000381469727,18.149999618530273,18.350000381469727,9.74594497680664,53705000
2010-01-13,18.0,18.0,17.799999237060547,17.850000381469727,9.480388641357422,55935000
2010-01-14,17.850000381469727,18.049999237060547,17.850000381469727,17.950000762939453,9.533498764038086,27502000
2010-01-15,18.0,18.149999618530273,17.850000381469727,18.0,9.56005573272705,30826000
2010-01-18,17.799999237060547,18.100000381469727,17.549999237060547,17.850000381469727,9.480388641357422,47352000
2010-01-19,17.899999618530273,18.100000381469727,17.549999237060547,17.549999237060547,9.321052551269531,45429000
2010-01-20,17.799999237060547,18.100000381469727,17.649999618530273,18.100000381469727,9.613167762756348,65249000
2010-01-21,18.100000381469727,18.200000762939453,17.950000762939453,18.0,9.56005573272705,54695000
2010-01-22,17.799999237060547,17.899999618530273,17.5,17.700000762939453,9.40072250366211,51236000
2010-01-25,17.299999237060547,17.600000381469727,17.25,17.399999618530273,9.241386413574219,44211000
2010-01-26,17.5,17.549999237060547,16.399999618530273,16.5,8.763384819030762,78406000
2010-01-27,16.600000381469727,16.600000381469727,16.350000381469727,16.399999618530273,8.710271835327148,48210000
2010-01-28,16.399999618530273,16.850000381469727,16.399999618530273,16.5,8.763384819030762,72428000
2010-01-29,16.200000762939453,16.200000762939453,15.5,16.049999237060547,8.524382591247559,107284000
2010-02-01,15.899999618530273,15.949999809265137,15.5,15.5,8.232269287109375,57493000
2010-02-02,15.899999618530273,15.899999618530273,15.449999809265137,15.600000381469727,8.285381317138672,48237000
2010-02-03,16.299999237060547,16.649999618530273,16.100000381469727,16.649999618530273,8.843050956726074,93317000
2010-02-04,16.799999237060547,17.149999618530273,16.5,16.5,8.763384819030762,129750000
2010-02-05,15.699999809265137,15.899999618530273,15.5,15.699999809265137,8.338492393493652,152460000
2010-02-08,16.100000381469727,16.149999618530273,15.899999618530273,16.0,8.497827529907227,44950000
2010-02-09,16.0,16.350000381469727,16.0,16.25,8.63060474395752,57855000
2010-02-10,16.350000381469727,16.5,16.200000762939453,16.25,8.63060474395752,80828000
2010-02-22,16.600000381469727,16.700000762939453,16.25,16.600000381469727,8.816495895385742,61113000
2010-02-23,16.0,16.299999237060547,16.0,16.299999237060547,8.657161712646484,67885000
2010-02-24,16.149999618530273,16.149999618530273,15.800000190734863,15.949999809265137,8.471269607543945,75795000
2010-02-25,15.949999809265137,15.949999809265137,15.350000381469727,15.5,8.232269287109375,122052000
2010-02-26,15.399999618530273,15.5,15.199999809265137,15.449999809265137,8.205714225769043,69438000
2010-03-01,15.550000190734863,16.049999237060547,15.449999809265137,16.0,8.497827529907227,66218000
2010-03-02,16.049999237060547,16.100000381469727,15.699999809265137,15.75,8.3650484085083,55086000
2010-03-03,15.850000381469727,15.899999618530273,15.699999809265137,15.899999618530273,8.444716453552246,39637000
2010-03-04,16.0,16.0,15.649999618530273,15.800000190734863,8.39160442352295,39114000
2010-03-05,16.0,16.149999618530273,15.899999618530273,16.100000381469727,8.550939559936523,60811000
2010-03-08,16.25,16.299999237060547,16.049999237060547,16.200000762939453,8.604049682617188,49140000
2010-03-09,16.25,16.350000381469727,16.0,16.350000381469727,8.6837158203125,53450000
2010-03-10,16.5,16.600000381469727,16.399999618530273,16.600000381469727,8.816495895385742,60107000
2010-03-11,16.700000762939453,16.850000381469727,16.549999237060547,16.700000762939453,8.869606971740723,45855000
2010-03-12,16.700000762939453,16.75,16.5,16.75,8.896162033081055,26471000
2010-03-15,16.600000381469727,16.700000762939453,16.25,16.299999237060547,8.657161712646484,40518000
2010-03-16,16.200000762939453,16.5,16.149999618530273,16.5,8.763384819030762,33025000
2010-03-17,16.700000762939453,16.799999237060547,16.5,16.799999237060547,8.922717094421387,57174000
2010-03-18,16.799999237060547,16.899999618530273,16.600000381469727,16.75,8.896162033081055,46403000
2010-03-19,16.799999237060547,17.100000381469727,16.799999237060547,16.950000762939453,9.002388000488281,46844000
2010-03-22,16.75,16.75,16.549999237060547,16.75,8.896162033081055,38589000
2010-03-23,16.899999618530273,16.899999618530273,16.549999237060547,16.549999237060547,8.78994083404541,28338000
2010-03-24,16.850000381469727,16.899999618530273,16.75,16.75,8.896162033081055,31445000
2010-03-25,16.75,16.850000381469727,16.5,16.700000762939453,8.869606971740723,24657000
2010-03-26,16.600000381469727,17.0,16.5,17.0,9.02894115447998,34905000
2010-03-29,17.0,17.049999237060547,16.75,16.75,8.896162033081055,45394000
2010-03-30,16.850000381469727,16.850000381469727,16.75,16.799999237060547,8.922717094421387,23162000
2010-03-31,16.899999618530273,17.149999618530273,16.799999237060547,16.850000381469727,8.949275970458984,48792000
2010-04-01,16.850000381469727,17.100000381469727,16.799999237060547,16.899999618530273,8.975831031799316,53644000
2010-04-02,16.899999618530273,17.0,16.700000762939453,16.75,8.896162033081055,23168000
2010-04-06,16.850000381469727,17.149999618530273,16.850000381469727,17.049999237060547,9.055496215820312,44375000
2010-04-07,17.100000381469727,17.200000762939453,17.049999237060547,17.200000762939453,9.135165214538574,28942000
2010-04-08,17.200000762939453,17.25,17.049999237060547,17.049999237060547,9.055496215820312,34009000
2010-04-09,17.200000762939453,17.200000762939453,16.899999618530273,16.950000762939453,9.002388000488281,23792000
2010-04-12,17.0,17.0,16.799999237060547,16.950000762939453,9.002388000488281,16844000
2010-04-13,16.899999618530273,16.899999618530273,16.5,16.600000381469727,8.816495895385742,38188000
2010-04-14,16.700000762939453,16.75,16.350000381469727,16.649999618530273,8.843050956726074,29241000
2010-04-15,16.899999618530273,16.950000762939453,16.5,16.600000381469727,8.816495895385742,57127000
2010-04-16,16.600000381469727,16.700000762939453,16.5,16.700000762939453,8.869606971740723,27250000
2010-04-19,16.399999618530273,16.450000762939453,16.149999618530273,16.200000762939453,8.604049682617188,45603000
2010-04-20,16.399999618530273,16.450000762939453,16.200000762939453,16.350000381469727,8.6837158203125,21840000
2010-04-21,16.350000381469727,16.5,16.299999237060547,16.350000381469727,8.6837158203125,36248000
2010-04-22,16.200000762939453,16.350000381469727,16.149999618530273,16.25,8.63060474395752,26566000
2010-04-23,16.450000762939453,16.450000762939453,16.200000762939453,16.200000762939453,8.604049682617188,24050000
2010-04-26,16.399999618530273,17.0,16.399999618530273,16.799999237060547,8.922717094421387,72790000
2010-04-27,16.799999237060547,16.850000381469727,16.600000381469727,16.649999618530273,8.843050956726074,31874000
