date,stock_id,buy,name,sell
2019-05-23,2618,60000,Dealer_self,490000
2019-05-23,2618,0,Dealer_Hedging,140000
2019-05-24,2618,8945000,Foreign_Investor,5513215
2019-05-24,2618,0,Foreign_Dealer_Self,0
2019-05-24,2618,2000,Investment_Trust,1474000
2019-05-24,2618,100000,Dealer_self,419000
2019-05-24,2618,301000,Dealer_Hedging,12000
2019-05-27,2618,3188000,Foreign_Investor,1794000
2019-05-27,2618,0,Foreign_Dealer_Self,0
2019-05-27,2618,0,Investment_Trust,0
2019-05-27,2618,74000,Dealer_self,25000
2019-05-27,2618,0,Dealer_Hedging,248000
2019-05-28,2618,7876561,Foreign_Investor,7649679
2019-05-28,2618,0,Foreign_Dealer_Self,0
2019-05-28,2618,2000,Investment_Trust,0
2019-05-28,2618,115000,Dealer_self,136000
2019-05-28,2618,0,Dealer_Hedging,38000
2019-05-29,2618,1187000,Foreign_Investor,1854433
2019-05-29,2618,0,Foreign_Dealer_Self,0
2019-05-29,2618,6000,Investment_Trust,0
2019-05-29,2618,304000,Dealer_self,56000
2019-05-29,2618,0,Dealer_Hedging,0
2019-05-30,2618,5876000,Foreign_Investor,3782000
2019-05-30,2618,0,Foreign_Dealer_Self,0
2019-05-30,2618,0,Investment_Trust,1310000
2019-05-30,2618,431000,Dealer_self,26000
2019-05-30,2618,98000,Dealer_Hedging,0
2019-05-31,2618,2848000,Foreign_Investor,2413000
2019-05-31,2618,0,Foreign_Dealer_Self,0
2019-05-31,2618,265000,Investment_Trust,1266000
2019-05-31,2618,432000,Dealer_self,2000
2019-05-31,2618,0,Dealer_Hedging,81000
2019-06-03,2618,7995000,Foreign_Investor,3542000
2019-06-03,2618,0,Foreign_Dealer_Self,0
2019-06-03,2618,0,Investment_Trust,1110000
2019-06-03,2618,162000,Dealer_self,299000
2019-06-03,2618,98000,Dealer_Hedging,19000
2019-06-04,2618,9977907,Foreign_Investor,1736913
2019-06-04,2618,0,Foreign_Dealer_Self,0
2019-06-04,2618,0,Investment_Trust,0
2019-06-04,2618,0,Dealer_self,126000
2019-06-04,2618,146000,Dealer_Hedging,69000
2019-06-05,2618,4918500,Foreign_Investor,1159573
2019-06-05,2618,0,Foreign_Dealer_Self,0
2019-06-05,2618,88000,Investment_Trust,0
2019-06-05,2618,1000,Dealer_self,71000
2019-06-05,2618,1000,Dealer_Hedging,216000
2019-06-06,2618,8606500,Foreign_Investor,550000
2019-06-06,2618,0,Foreign_Dealer_Self,0
2019-06-06,2618,0,Investment_Trust,0
2019-06-06,2618,0,Dealer_self,591000
2019-06-06,2618,373000,Dealer_Hedging,0
2019-06-10,2618,2734000,Foreign_Investor,669736
2019-06-10,2618,0,Foreign_Dealer_Self,0
2019-06-10,2618,0,Investment_Trust,2127000
2019-06-10,2618,734000,Dealer_self,63000
2019-06-10,2618,3000,Dealer_Hedging,269000
2019-06-11,2618,3133668,Foreign_Investor,1283115
2019-06-11,2618,0,Foreign_Dealer_Self,0
2019-06-11,2618,5000,Investment_Trust,0
2019-06-11,2618,56000,Dealer_self,170000
2019-06-11,2618,37000,Dealer_Hedging,3000
2019-06-12,2618,5615000,Foreign_Investor,1790863
2019-06-12,2618,0,Foreign_Dealer_Self,0
2019-06-12,2618,9256,Investment_Trust,0
2019-06-12,2618,84000,Dealer_self,222000
2019-06-12,2618,76000,Dealer_Hedging,37000
2019-06-13,2618,1582000,Foreign_Investor,1880147
2019-06-13,2618,0,Foreign_Dealer_Self,0
2019-06-13,2618,9228,Investment_Trust,0
2019-06-13,2618,155000,Dealer_self,69000
2019-06-13,2618,0,Dealer_Hedging,28296
2019-06-14,2618,1982000,Foreign_Investor,6073550
2019-06-14,2618,0,Foreign_Dealer_Self,0
2019-06-14,2618,110000,Investment_Trust,0
2019-06-14,2618,798000,Dealer_self,61000
2019-06-14,2618,19000,Dealer_Hedging,106000
2019-06-17,2618,1978295,Foreign_Investor,4193000
2019-06-17,2618,0,Foreign_Dealer_Self,0
2019-06-17,2618,137300,Investment_Trust,0
2019-06-17,2618,33000,Dealer_self,0
2019-06-17,2618,13000,Dealer_Hedging,0
2019-06-18,2618,4852400,Foreign_Investor,2140400
2019-06-18,2618,0,Foreign_Dealer_Self,0
2019-06-18,2618,39000,Investment_Trust,32000
2019-06-18,2618,11000,Dealer_self,163000
2019-06-18,2618,36000,Dealer_Hedging,13000
2019-06-19,2618,5919400,Foreign_Investor,1158908
2019-06-19,2618,0,Foreign_Dealer_Self,0
2019-06-19,2618,0,Investment_Trust,0
2019-06-19,2618,1199000,Dealer_self,542000
2019-06-19,2618,176000,Dealer_Hedging,166000
2019-06-20,2618,11524417,Foreign_Investor,1045050
2019-06-20,2618,0,Foreign_Dealer_Self,0
2019-06-20,2618,248000,Investment_Trust,427000
2019-06-20,2618,54000,Dealer_self,746000
2019-06-20,2618,307000,Dealer_Hedging,38000
2019-06-21,2618,15457801,Foreign_Investor,27556933
2019-06-21,2618,0,Foreign_Dealer_Self,0
2019-06-21,2618,173000,Investment_Trust,498000
2019-06-21,2618,969000,Dealer_self,67000
2019-06-21,2618,8000,Dealer_Hedging,275000
2019-06-24,2618,2389000,Foreign_Investor,21958000
2019-06-24,2618,0,Foreign_Dealer_Self,0
2019-06-24,2618,0,Investment_Trust,2157942
2019-06-24,2618,518000,Dealer_self,206000
2019-06-24,2618,71000,Dealer_Hedging,6000
2019-06-25,2618,6766000,Foreign_Investor,17397500
2019-06-25,2618,0,Foreign_Dealer_Self,0
2019-06-25,2618,0,Investment_Trust,0
2019-06-25,2618,178000,Dealer_self,174000
2019-06-25,2618,278000,Dealer_Hedging,60000
2019-06-26,2618,6346621,Foreign_Investor,4315501
2019-06-26,2618,0,Foreign_Dealer_Self,0
2019-06-26,2618,60000,Investment_Trust,0
2019-06-26,2618,73000,Dealer_self,1063000
2019-06-26,2618,16000,Dealer_Hedging,313000
2019-06-27,2618,4520000,Foreign_Investor,11379300
2019-06-27,2618,0,Foreign_Dealer_Self,0
2019-06-27,2618,0,Investment_Trust,0
2019-06-27,2618,104000,Dealer_self,11000
2019-06-27,2618,29000,Dealer_Hedging,40000
2019-06-28,2618,6530240,Foreign_Investor,4887008
2019-06-28,2618,0,Foreign_Dealer_Self,0
2019-06-28,2618,0,Investment_Trust,559000
2019-06-28,2618,290000,Dealer_self,0
2019-06-28,2618,100000,Dealer_Hedging,46000
2019-07-01,2618,2490000,Foreign_Investor,4310235
2019-07-01,2618,0,Foreign_Dealer_Self,0
2019-07-01,2618,0,Investment_Trust,2709000
2019-07-01,2618,458000,Dealer_self,425000
2019-07-01,2618,15000,Dealer_Hedging,1000
2019-07-02,2618,3338000,Foreign_Investor,5695996
2019-07-02,2618,0,Foreign_Dealer_Self,0
2019-07-02,2618,0,Investment_Trust,0
2019-07-02,2618,3000,Dealer_self,0
2019-07-02,2618,64000,Dealer_Hedging,10000
2019-07-03,2618,3201000,Foreign_Investor,3769000
2019-07-03,2618,0,Foreign_Dealer_Self,0
2019-07-03,2618,0,Investment_Trust,5666000
2019-07-03,2618,342000,Dealer_self,320000
2019-07-03,2618,114000,Dealer_Hedging,181000
2019-07-04,2618,1855000,Foreign_Investor,10214042
2019-07-04,2618,0,Foreign_Dealer_Self,0
2019-07-04,2618,0,Investment_Trust,400000
2019-07-04,2618,295000,Dealer_self,0
2019-07-04,2618,0,Dealer_Hedging,61000
2019-07-05,2618,816000,Foreign_Investor,1875000
2019-07-05,2618,0,Foreign_Dealer_Self,0
2019-07-05,2618,0,Investment_Trust,4000
2019-07-05,2618,0,Dealer_self,61000
2019-07-05,2618,31000,Dealer_Hedging,0
2019-07-08,2618,5443000,Foreign_Investor,4581000
2019-07-08,2618,0,Foreign_Dealer_Self,0
2019-07-08,2618,120000,Investment_Trust,589000
2019-07-08,2618,0,Dealer_self,745000
2019-07-08,2618,55000,Dealer_Hedging,3000
2019-07-09,2618,4314000,Foreign_Investor,2022000
2019-07-09,2618,0,Foreign_Dealer_Self,0
2019-07-09,2618,0,Investment_Trust,6000
2019-07-09,2618,31000,Dealer_self,230000
2019-07-09,2618,0,Dealer_Hedging,128000
2019-07-10,2618,10850000,Foreign_Investor,7437687
2019-07-10,2618,0,Foreign_Dealer_Self,0
2019-07-10,2618,0,Investment_Trust,4510000
2019-07-10,2618,321000,Dealer_self,250000
2019-07-10,2618,39000,Dealer_Hedging,79000
2019-07-11,2618,8102000,Foreign_Investor,3451250
2019-07-11,2618,0,Foreign_Dealer_Self,0
2019-07-11,2618,27000,Investment_Trust,3184000
2019-07-11,2618,200000,Dealer_self,0
2019-07-11,2618,137000,Dealer_Hedging,8000
2019-07-12,2618,2742000,Foreign_Investor,2321000
2019-07-12,2618,0,Foreign_Dealer_Self,0
2019-07-12,2618,0,Investment_Trust,0
2019-07-12,2618,60000,Dealer_self,12000
2019-07-12,2618,4000,Dealer_Hedging,10000
2019-07-15,2618,1846000,Foreign_Investor,4311750
2019-07-15,2618,0,Foreign_Dealer_Self,0
2019-07-15,2618,0,Investment_Trust,431000
2019-07-15,2618,1000,Dealer_self,22000
2019-07-15,2618,0,Dealer_Hedging,18000
2019-07-16,2618,1817200,Foreign_Investor,6247141
2019-07-16,2618,0,Foreign_Dealer_Self,0
2019-07-16,2618,21000,Investment_Trust,161000
2019-07-16,2618,5000,Dealer_self,0
2019-07-16,2618,44000,Dealer_Hedging,26000
2019-07-17,2618,2291000,Foreign_Investor,2790951
2019-07-17,2618,0,Foreign_Dealer_Self,0
2019-07-17,2618,27000,Investment_Trust,15000
2019-07-17,2618,172000,Dealer_self,50000
2019-07-17,2618,75000,Dealer_Hedging,18000
2019-07-18,2618,4349843,Foreign_Investor,6214805
2019-07-18,2618,0,Foreign_Dealer_Self,0
2019-07-18,2618,574,Investment_Trust,582551
2019-07-18,2618,5000,Dealer_self,0
2019-07-18,2618,68000,Dealer_Hedging,76000
2019-07-19,2618,7450329,Foreign_Investor,10428969
2019-07-19,2618,0,Foreign_Dealer_Self,0
2019-07-19,2618,1000,Investment_Trust,190000
2019-07-19,2618,132000,Dealer_self,504000
2019-07-19,2618,46000,Dealer_Hedging,1000
2019-07-22,2618,4250000,Foreign_Investor,8041860
2019-07-22,2618,0,Foreign_Dealer_Self,0
2019-07-22,2618,0,Investment_Trust,2363000
2019-07-22,2618,1000,Dealer_self,673000
2019-07-22,2618,0,Dealer_Hedging,92000
2019-07-23,2618,1890433,Foreign_Investor,3282000
2019-07-23,2618,0,Foreign_Dealer_Self,0
2019-07-23,2618,3000,Investment_Trust,1767000
2019-07-23,2618,37000,Dealer_self,1829546
2019-07-23,2618,16000,Dealer_Hedging,2000
2019-07-24,2618,2733000,Foreign_Investor,5220073
2019-07-24,2618,0,Foreign_Dealer_Self,0
2019-07-24,2618,7000,Investment_Trust,422000
2019-07-24,2618,49000,Dealer_self,536000
2019-07-24,2618,0,Dealer_Hedging,18000
2019-07-25,2618,2847000,Foreign_Investor,6456562
2019-07-25,2618,0,Foreign_Dealer_Self,0
2019-07-25,2618,0,Investment_Trust,5000
2019-07-25,2618,9000,Dealer_self,94000
2019-07-25,2618,0,Dealer_Hedging,72000
2019-07-26,2618,3405000,Foreign_Investor,5431046
2019-07-26,2618,0,Foreign_Dealer_Self,0
2019-07-26,2618,0,Investment_Trust,0
2019-07-26,2618,4000,Dealer_self,7000
2019-07-26,2618,4000,Dealer_Hedging,14000
2019-07-29,2618,1975000,Foreign_Investor,2739047
2019-07-29,2618,0,Foreign_Dealer_Self,0
2019-07-29,2618,0,Investment_Trust,0
2019-07-29,2618,15000,Dealer_self,135000
2019-07-29,2618,10000,Dealer_Hedging,14000
2019-07-30,2618,2245000,Foreign_Investor,1838000
2019-07-30,2618,0,Foreign_Dealer_Self,0
2019-07-30,2618,0,Investment_Trust,0
2019-07-30,2618,100000,Dealer_self,48000
2019-07-30,2618,74000,Dealer_Hedging,10000
2019-07-31,2618,3010874,Foreign_Investor,3531219
2019-07-31,2618,0,Foreign_Dealer_Self,0
2019-07-31,2618,1000,Investment_Trust,2575839
2019-07-31,2618,1000,Dealer_self,321000
2019-07-31,2618,0,Dealer_Hedging,54000
2019-08-01,2618,3072031,Foreign_Investor,11856753
2019-08-01,2618,0,Foreign_Dealer_Self,0
2019-08-01,2618,0,Investment_Trust,570000
2019-08-01,2618,298000,Dealer_self,166000
2019-08-01,2618,0,Dealer_Hedging,27000
2019-08-02,2618,2786000,Foreign_Investor,6432000
2019-08-02,2618,0,Foreign_Dealer_Self,0
2019-08-02,2618,0,Investment_Trust,0
2019-08-02,2618,547000,Dealer_self,148000
2019-08-02,2618,3000,Dealer_Hedging,243000
2019-08-05,2618,3570000,Foreign_Investor,6343950
2019-08-05,2618,0,Foreign_Dealer_Self,0
2019-08-05,2618,0,Investment_Trust,2193000
2019-08-05,2618,268000,Dealer_self,231000
2019-08-05,2618,0,Dealer_Hedging,27000
2019-08-06,2618,4292000,Foreign_Investor,6147000
2019-08-06,2618,0,Foreign_Dealer_Self,0
2019-08-06,2618,6000,Investment_Trust,0
2019-08-06,2618,313000,Dealer_self,1875000
2019-08-06,2618,120000,Dealer_Hedging,12000
2019-08-07,2618,4126058,Foreign_Investor,7382987
2019-08-07,2618,0,Foreign_Dealer_Self,0
2019-08-07,2618,0,Investment_Trust,6000
2019-08-07,2618,74000,Dealer_self,475000
2019-08-07,2618,25000,Dealer_Hedging,93000
2019-08-08,2618,8263000,Foreign_Investor,3731000
2019-08-08,2618,0,Foreign_Dealer_Self,0
2019-08-08,2618,4640,Investment_Trust,6000
2019-08-08,2618,174000,Dealer_self,244000
2019-08-08,2618,22000,Dealer_Hedging,18000
2019-08-12,2618,4639000,Foreign_Investor,11940458
2019-08-12,2618,0,Foreign_Dealer_Self,0
2019-08-12,2618,0,Investment_Trust,0
2019-08-12,2618,390000,Dealer_self,522000
2019-08-12,2618,257000,Dealer_Hedging,21000
2019-08-13,2618,536000,Foreign_Investor,6758277
2019-08-13,2618,0,Foreign_Dealer_Self,0
2019-08-13,2618,5000,Investment_Trust,25485
2019-08-13,2618,214000,Dealer_self,63000
2019-08-13,2618,0,Dealer_Hedging,109000
2019-08-14,2618,2350274,Foreign_Investor,3692964
2019-08-14,2618,0,Foreign_Dealer_Self,0
2019-08-14,2618,2000,Investment_Trust,0
2019-08-14,2618,282000,Dealer_self,397000
2019-08-14,2618,0,Dealer_Hedging,23000
2019-08-15,2618,2336000,Foreign_Investor,3548000
2019-08-15,2618,0,Foreign_Dealer_Self,0
2019-08-15,2618,5000,Investment_Trust,0
2019-08-15,2618,2000,Dealer_self,131000
2019-08-15,2618,2000,Dealer_Hedging,18000
2019-08-16,2618,4213000,Foreign_Investor,7401906
2019-08-16,2618,0,Foreign_Dealer_Self,0
2019-08-16,2618,0,Investment_Trust,1619000
2019-08-16,2618,0,Dealer_self,241000
2019-08-16,2618,18000,Dealer_Hedging,0
2019-08-19,2618,730000,Foreign_Investor,7024000
2019-08-19,2618,0,Foreign_Dealer_Self,0
2019-08-19,2618,0,Investment_Trust,1790000
2019-08-19,2618,248000,Dealer_self,223000
2019-08-19,2618,31000,Dealer_Hedging,23000
2019-08-20,2618,377000,Foreign_Investor,1886000
2019-08-20,2618,0,Foreign_Dealer_Self,0
2019-08-20,2618,3000,Investment_Trust,0
2019-08-20,2618,0,Dealer_self,39579
2019-08-20,2618,3000,Dealer_Hedging,0
2019-08-21,2618,464760,Foreign_Investor,3127548
2019-08-21,2618,0,Foreign_Dealer_Self,0
2019-08-21,2618,1000,Investment_Trust,33000
2019-08-21,2618,15000,Dealer_self,426000
2019-08-21,2618,4000,Dealer_Hedging,5000
2019-08-22,2618,1202000,Foreign_Investor,2475000
2019-08-22,2618,0,Foreign_Dealer_Self,0
2019-08-22,2618,198000,Investment_Trust,445000
2019-08-22,2618,2000,Dealer_self,17000
2019-08-22,2618,28000,Dealer_Hedging,0
2019-08-23,2618,1343000,Foreign_Investor,2318287
2019-08-23,2618,0,Foreign_Dealer_Self,0
2019-08-23,2618,8000,Investment_Trust,0
2019-08-23,2618,3000,Dealer_self,265000
2019-08-23,2618,1000,Dealer_Hedging,4000
2019-08-24,2618,66000,Dealer_Hedging,504000
2019-08-24,2618,493000,Dealer_self,2000
2019-08-24,2618,0,Foreign_Dealer_Self,0
2019-08-24,2618,2864000,Foreign_Investor,799000
2019-08-24,2618,200000,Investment_Trust,259000
2019-08-26,2618,566000,Foreign_Investor,5674374
2019-08-26,2618,0,Foreign_Dealer_Self,0
2019-08-26,2618,32000,Investment_Trust,0
2019-08-26,2618,170000,Dealer_self,60000
2019-08-26,2618,75000,Dealer_Hedging,40000
2019-08-27,2618,5201508,Foreign_Investor,11989104
2019-08-27,2618,0,Foreign_Dealer_Self,0
2019-08-27,2618,74000,Investment_Trust,26000
2019-08-27,2618,33000,Dealer_self,27000
2019-08-27,2618,5000,Dealer_Hedging,50000
2019-08-28,2618,4411588,Foreign_Investor,4366223
2019-08-28,2618,0,Foreign_Dealer_Self,0
2019-08-28,2618,16000,Investment_Trust,760000
2019-08-28,2618,9000,Dealer_self,155000
2019-08-28,2618,14000,Dealer_Hedging,0
2019-08-29,2618,1735945,Foreign_Investor,6676791
2019-08-29,2618,0,Foreign_Dealer_Self,0
2019-08-29,2618,16000,Investment_Trust,783000
2019-08-29,2618,1000,Dealer_self,237000
2019-08-29,2618,3304000,Dealer_Hedging,17000
2019-08-30,2618,4915000,Foreign_Investor,6155151
2019-08-30,2618,0,Foreign_Dealer_Self,0
2019-08-30,2618,0,Investment_Trust,0
2019-08-30,2618,0,Dealer_self,0
2019-08-30,2618,2453000,Dealer_Hedging,0
2019-09-02,2618,1390847,Foreign_Investor,5349445
2019-09-02,2618,0,Foreign_Dealer_Self,0
2019-09-02,2618,18000,Investment_Trust,0
2019-09-02,2618,0,Dealer_self,0
2019-09-02,2618,9000,Dealer_Hedging,3000
2019-09-03,2618,3060052,Foreign_Investor,5872158
2019-09-03,2618,0,Foreign_Dealer_Self,0
2019-09-03,2618,10000,Investment_Trust,0
2019-09-03,2618,0,Dealer_self,0
2019-09-03,2618,450000,Dealer_Hedging,0
2019-09-04,2618,9224000,Foreign_Investor,8136808
2019-09-04,2618,0,Foreign_Dealer_Self,0
2019-09-04,2618,34000,Investment_Trust,8000
2019-09-04,2618,514000,Dealer_self,19000
2019-09-04,2618,3066000,Dealer_Hedging,0
2019-09-05,2618,24377722,Foreign_Investor,7138634
2019-09-05,2618,0,Foreign_Dealer_Self,0
2019-09-05,2618,0,Investment_Trust,0
2019-09-05,2618,223000,Dealer_self,607000
2019-09-05,2618,178000,Dealer_Hedging,8846000
2019-09-06,2618,1339000,Foreign_Investor,5845000
2019-09-06,2618,0,Foreign_Dealer_Self,0
2019-09-06,2618,27000,Investment_Trust,0
2019-09-06,2618,0,Dealer_self,0
2019-09-06,2618,16000,Dealer_Hedging,458000
2019-09-09,2618,994000,Foreign_Investor,5199000
2019-09-09,2618,0,Foreign_Dealer_Self,0
2019-09-09,2618,18000,Investment_Trust,2772000
2019-09-09,2618,177000,Dealer_self,22000
2019-09-09,2618,6000,Dealer_Hedging,159000
2019-09-10,2618,1866000,Foreign_Investor,3005880
2019-09-10,2618,0,Foreign_Dealer_Self,0
2019-09-10,2618,3000,Investment_Trust,0
2019-09-10,2618,0,Dealer_self,8000
2019-09-10,2618,4000,Dealer_Hedging,0
2019-09-11,2618,3032000,Foreign_Investor,3366000
2019-09-11,2618,0,Foreign_Dealer_Self,0
2019-09-11,2618,10000,Investment_Trust,117000
2019-09-11,2618,11000,Dealer_self,782000
2019-09-11,2618,25000,Dealer_Hedging,85000
2019-09-12,2618,2724000,Foreign_Investor,2892229
2019-09-12,2618,0,Foreign_Dealer_Self,0
2019-09-12,2618,3000,Investment_Trust,0
2019-09-12,2618,10000,Dealer_self,67000
2019-09-12,2618,0,Dealer_Hedging,30000
2019-09-16,2618,6023850,Foreign_Investor,2835000
2019-09-16,2618,0,Foreign_Dealer_Self,0
2019-09-16,2618,2007,Investment_Trust,2000
2019-09-16,2618,16000,Dealer_self,64000
2019-09-16,2618,0,Dealer_Hedging,89000
2019-09-17,2618,2916816,Foreign_Investor,5486967
2019-09-17,2618,0,Foreign_Dealer_Self,0
2019-09-17,2618,5000,Investment_Trust,300000
2019-09-17,2618,209000,Dealer_self,69000
2019-09-17,2618,14000,Dealer_Hedging,6000
2019-09-18,2618,2819042,Foreign_Investor,2768000
2019-09-18,2618,0,Foreign_Dealer_Self,0
2019-09-18,2618,13000,Investment_Trust,0
2019-09-18,2618,90000,Dealer_self,1759000
2019-09-18,2618,262000,Dealer_Hedging,22000
2019-09-19,2618,1127000,Foreign_Investor,1245221
2019-09-19,2618,0,Foreign_Dealer_Self,0
2019-09-19,2618,57000,Investment_Trust,6000
2019-09-19,2618,1000,Dealer_self,0
2019-09-19,2618,20000,Dealer_Hedging,1000
2019-09-20,2618,4117324,Foreign_Investor,4036470
2019-09-20,2618,0,Foreign_Dealer_Self,0
2019-09-20,2618,139000,Investment_Trust,3000
2019-09-20,2618,0,Dealer_self,0
2019-09-20,2618,0,Dealer_Hedging,0
2019-09-23,2618,1578000,Foreign_Investor,1114915
2019-09-23,2618,0,Foreign_Dealer_Self,0
2019-09-23,2618,0,Investment_Trust,0
2019-09-23,2618,16445,Dealer_self,0
2019-09-23,2618,4000,Dealer_Hedging,0
2019-09-24,2618,733000,Foreign_Investor,932380
2019-09-24,2618,0,Foreign_Dealer_Self,0
2019-09-24,2618,3000,Investment_Trust,0
2019-09-24,2618,0,Dealer_self,0
2019-09-24,2618,4000,Dealer_Hedging,0
2019-09-25,2618,1625000,Foreign_Investor,2281000
2019-09-25,2618,0,Foreign_Dealer_Self,0
2019-09-25,2618,166000,Investment_Trust,766
2019-09-25,2618,24000,Dealer_self,151000
2019-09-25,2618,0,Dealer_Hedging,0
2019-09-26,2618,902467,Foreign_Investor,1556000
2019-09-26,2618,0,Foreign_Dealer_Self,0
2019-09-26,2618,0,Investment_Trust,185000
2019-09-26,2618,0,Dealer_self,0
2019-09-26,2618,26000,Dealer_Hedging,8000
2019-09-27,2618,1577200,Foreign_Investor,2364000
2019-09-27,2618,0,Foreign_Dealer_Self,0
2019-09-27,2618,0,Investment_Trust,184000
2019-09-27,2618,0,Dealer_self,445
2019-09-27,2618,0,Dealer_Hedging,56000
2019-10-01,2618,3411000,Foreign_Investor,1526647
2019-10-01,2618,0,Foreign_Dealer_Self,0
2019-10-01,2618,2000,Investment_Trust,17000
2019-10-01,2618,41000,Dealer_self,55000
2019-10-01,2618,0,Dealer_Hedging,56000
2019-10-02,2618,2993981,Foreign_Investor,1354154
2019-10-02,2618,0,Foreign_Dealer_Self,0
2019-10-02,2618,0,Investment_Trust,301000
2019-10-02,2618,33000,Dealer_self,23000
2019-10-02,2618,0,Dealer_Hedging,74000
2019-10-03,2618,2224437,Foreign_Investor,1596000
2019-10-03,2618,0,Foreign_Dealer_Self,0
2019-10-03,2618,0,Investment_Trust,400
2019-10-03,2618,0,Dealer_self,10000
2019-10-03,2618,0,Dealer_Hedging,20000
2019-10-04,2618,1666170,Foreign_Investor,825965
2019-10-04,2618,0,Foreign_Dealer_Self,0
2019-10-04,2618,0,Investment_Trust,0
2019-10-04,2618,0,Dealer_self,5000
2019-10-04,2618,0,Dealer_Hedging,0
2019-10-07,2618,3105978,Foreign_Investor,170338
2019-10-07,2618,0,Foreign_Dealer_Self,0
2019-10-07,2618,0,Investment_Trust,0
2019-10-07,2618,7000,Dealer_self,181000
2019-10-07,2618,0,Dealer_Hedging,178560
2019-10-08,2618,2890636,Foreign_Investor,604699
2019-10-08,2618,0,Foreign_Dealer_Self,0
2019-10-08,2618,0,Investment_Trust,3730
2019-10-08,2618,0,Dealer_self,1000
2019-10-08,2618,104000,Dealer_Hedging,0
2019-10-09,2618,2872540,Foreign_Investor,3779800
